<<<<<<< HEAD
SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,VL_APROVACAO_2017_SI_4,VL_APROVACAO_2019_SI_4,VL_APROVACAO_2021_SI_4,VL_INDICADOR_REND_2017,VL_INDICADOR_REND_2019,VL_INDICADOR_REND_2021,VL_NOTA_MATEMATICA_2017,VL_NOTA_MATEMATICA_2019,VL_NOTA_MATEMATICA_2021,VL_NOTA_PORTUGUES_2017,VL_NOTA_PORTUGUES_2019,VL_NOTA_PORTUGUES_2021,VL_NOTA_MEDIA_2017,VL_NOTA_MEDIA_2019,VL_NOTA_MEDIA_2021,VL_OBSERVADO_2017,VL_OBSERVADO_2019,VL_OBSERVADO_2021,VL_PROJECAO_2017,VL_PROJECAO_2019,VL_PROJECAO_2021,RESULTADO_2017,RESULTADO_2019,RESULTADO_2021
PB,2505105,Cuité,25056123,EMEF ENOQUE MEDEIROS,Municipal,97.3,-,-,0.966192,-,-,189.66,-,-,185.81,-,-,4.961882,-,-,4.8,,,4.5,4.8,5.1,0.2999999999999998,,
PB,2505105,Cuité,25056140,EMEF FRANCISCA SIMOES,Municipal,90.4,100,100,0.87218,1,1,191.45,195.85,181.24,193.41,195.31,182.62,5.134224,5.252739,4.743195,4.5,5.3,4.7,,4.8,5.0,,0.5,-0.2999999999999998
PB,2505105,Cuité,25056387,EMEF CELINA DE LIMA MONTENEGRO,Municipal,100,95.6,100,1,0.955719,1,199.89,197,230.19,189.39,182.96,234.07,5.222202,5.05014,6.61281,5.2,4.8,6.6,3.9,4.2,4.5,1.3000000000000003,0.5999999999999996,2.0999999999999996
PB,2505105,Cuité,25056395,EMEF PROFESSORA EUDOCIA ALVES DOS SANTOS,Municipal,100,100,100,1,1,1,225.43,227.72,217.44,234.46,223.8,206.6,6.529061,6.378945,5.870035,6.5,6.4,5.9,5.2,5.4,5.7,1.2999999999999998,1.0,0.20000000000000018
PB,2505105,Cuité,25056425,EMEF MARIA CAMELIA PESSOA DA COSTA,Municipal,100,100,100,1,1,1,198.21,213.18,188.35,188.42,199.4,195.71,5.172505,5.657828,5.116882,5.2,5.7,5.1,4.0,4.3,4.6,1.2000000000000002,1.4000000000000004,0.5
PB,2505204,Cuitegi,25067842,EMEF PROFESSOR MOACIR DE ALBUQUERQUE,Municipal,87.5,89,100,0.884877,0.892685,1,ND,ND,ND,ND,ND,ND,-,-,-,,,,5.6,5.9,6.1,,,
PB,2505204,Cuitegi,25067885,ESC MUL ESTELINA LEOPOLDINA,Municipal,83.7,93.1,100,0.814421,0.909059,1,171.37,175.47,177.09,154.92,151.84,173.98,4.0512,4.073444,4.506906,3.3,3.7,4.5,4.2,4.5,4.8,-0.9000000000000004,-0.7999999999999998,-0.2999999999999998
PB,2505204,Cuitegi,25067966,GRUPO ESCOLAR MUNICIPAL HILDA NEVES DE LUCENA,Municipal,-,82.2,97.1,-,0.800323,0.968975,-,178.23,202.81,-,150.52,182.32,-,4.102116,5.149382,,3.3,5.0,5.8,6.0,6.3,,-2.7,-1.2999999999999998
PB,2505204,Cuitegi,25067974,GR ESC MUL HORACIO MONTENEGRO,Municipal,93.6,94.6,100,0.918953,0.950267,1,161.29,169.6,ND,156.13,162.26,ND,3.880833,4.150876,-,3.6,3.9,,,3.8,4.1,,0.10000000000000009,
PB,2505204,Cuitegi,25068016,GR ESC MUL JOSE TOMAZ DE AQUINO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.8,5.1,,,
PB,2505238,Cuité de Mamanguape,25087355,ECI EEM PROFESSOR RENATO FONSECA FILHO,Estadual,83.9,-,-,0.818748,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.7,5.0,5.3,,,
PB,2505238,Cuité de Mamanguape,25087363,EMEF ANTONIO FELIX,Municipal,-,-,96.4,-,-,0.966759,-,-,183.01,-,-,179.65,-,-,4.722974,,,4.6,4.3,4.6,4.9,,,-0.3000000000000007
PB,2505238,Cuité de Mamanguape,25087380,EMEF JOAO MAXIMINO,Municipal,83.1,84.9,100,0.843484,0.863927,1,190.27,207.54,147.46,166.77,173.66,140.93,4.627341,5.082194,3.340539,3.9,4.4,3.3,3.9,4.2,4.5,0.0,0.20000000000000018,-1.2000000000000002
PB,2505238,Cuité de Mamanguape,25087436,EMEF JOSE DE FRANCA,Municipal,69.3,79.5,100,0.685738,0.791605,1,ND,209.41,162.28,ND,177.68,149.25,-,5.190972,3.774636,,4.1,3.8,,,4.4,,,-0.6000000000000005
PB,2505238,Cuité de Mamanguape,25087452,EMEFEM LUIZ JOAQUIM DOS SANTOS,Municipal,76.3,78,93.7,0.749291,0.794697,0.949882,185.6,175.62,ND,170.49,167.11,ND,4.605856,4.353943,-,3.5,3.5,,4.6,4.9,5.2,-1.0999999999999996,-1.4000000000000004,
PB,2505238,Cuité de Mamanguape,25087487,EMEF JOAQUIM INACIO DA SILVA,Municipal,89.8,83.5,100,0.91037,0.835912,1,172.46,ND,179.69,159.66,ND,170.58,4.158183,-,4.494706,3.8,,4.5,3.7,4.0,4.3,0.09999999999999964,,0.20000000000000018
PB,2505279,Curral de Cima,25086960,EMEF ACELINO MONTEIRO COSTA,Municipal,-,100,-,-,1,-,-,187.94,-,-,196.51,-,-,5.123603,-,,5.1,,,,5.4,,,
PB,2505279,Curral de Cima,25087495,EMEF ADELAIDE FERNANDES,Municipal,94.6,88.9,96.7,0.95631,0.903286,0.980371,ND,184.42,208.95,ND,176.6,201.26,-,4.694427,5.610921,,4.2,5.5,4.6,4.9,5.2,,-0.7000000000000002,0.2999999999999998
PB,2505279,Curral de Cima,25087509,EMEIF JOSE FERNANDES DO NASCIMENTO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.5,4.8,5.1,,,
PB,2505279,Curral de Cima,25087541,EMEIF SEBASTIANA ANTONIA FERNANDES DE FARIAS,Municipal,-,100,-,-,1,-,-,183.47,-,-,166.05,-,-,4.48448,-,,4.5,,4.7,5.0,5.3,,-0.5,
PB,2505279,Curral de Cima,25087576,EMEF JACY REGO BARROS,Municipal,-,-,100,-,-,1,-,-,197.04,-,-,188.46,-,-,5.150904,,,5.2,,,,,,
PB,2505279,Curral de Cima,25087630,EMEIF MIGUEL SOARES FILHO,Municipal,-,85.2,98.3,-,0.839297,0.985841,-,203.55,167.87,-,204.6,159.99,-,5.568595,4.076588,,4.7,4.0,4.3,4.6,4.9,,0.10000000000000053,-0.9000000000000004
PB,2505279,Curral de Cima,25087649,EMEIF VALDEVINO RIBEIRO DA SILVA,Municipal,73.7,95.5,91,0.8325,0.943327,0.899609,ND,209.65,ND,ND,206.39,ND,-,5.717552,-,,5.4,,4.2,4.5,4.8,,0.9000000000000004,
PB,2505303,Curral Velho,25029576,ECI CORONEL ZUZA LACERDA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.3,5.6,5.9,,,
PB,2505303,Curral Velho,25029665,GR ESC MUL CICERO FRANCISCO DE SOUSA,Municipal,-,-,91.9,-,-,0.921053,-,-,165.43,-,-,171.8,-,-,4.24475,,,3.9,,,,,,
PB,2505303,Curral Velho,25109731,ESC MUL ANTONIO GOMES DE CARVALHO,Municipal,91.1,90.2,100,0.9083870000000001,0.902852,1,202.87,217.29,195.22,183.08,194.7,197.23,5.164345,5.650808,5.275625,4.7,5.1,5.3,4.4,4.7,5.0,0.2999999999999998,0.39999999999999947,0.2999999999999998
PB,2505352,Damião,25055364,EMEF ALEXANDRE DINIZ DA PENHA,Municipal,83.9,82.9,100,0.837883,0.82862,1,191.92,219.41,198.82,185.45,203.01,188.11,4.998466,5.842357,5.178509,4.2,4.8,5.2,4.1,4.4,4.7,0.10000000000000053,0.39999999999999947,0.5
PB,2505402,Desterro,25033816,EEEF SILVEIRA DANTAS,Estadual,91,95.7,100,0.918524,0.963479,1,188.6,199.94,215.42,187.38,189.45,202.71,4.970198,5.224247,5.760758,4.6,5.0,5.8,5.5,5.7,6.0,-0.9000000000000004,-0.7000000000000002,-0.20000000000000018
PB,2505402,Desterro,25034090,EMEF NEVINHA DANTAS,Municipal,84,84.3,100,0.811336,0.85063,1,ND,186.52,180.53,ND,177.02,173.07,-,4.74214,4.556009,,4.0,4.6,3.9,4.2,4.5,,-0.20000000000000018,0.09999999999999964
PB,2505402,Desterro,25113135,EMEF CASSIMIRA LEITE MONTENEGRO,Municipal,87.9,91.2,100,0.869952,0.912257,1,ND,ND,ND,ND,ND,ND,-,-,-,,,,4.3,4.6,4.9,,,
PB,2505501,Vista Serrana,25014307,EMEIF JOSE FRANCISCO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,
PB,2505501,Vista Serrana,25014315,EMEIF JOSE GIL XAVIER DE FARIAS,Municipal,99.2,92.3,100,0.990489,0.933454,1,222.55,201.6,208.49,225.04,196.66,192.16,6.302827,5.387017,5.436688,6.2,5.0,5.4,4.9,5.2,5.5,1.2999999999999998,-0.20000000000000018,-0.09999999999999964
PB,2505501,Vista Serrana,25014340,EMEIF SALATIEL MARQUES MEDEIROS,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2505600,Diamante,25029797,EEEF JOANA ABILIO PEGADO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.9,5.2,5.5,,,
PB,2505600,Diamante,25029827,EEEF DE BARRA OITIS,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.1,4.4,4.7,,,
PB,2505600,Diamante,25029835,EMPG EDINALVA DE OLIVEIRA MARQUES FRANCO,Municipal,82.4,97.8,100,0.796489,0.979437,1,184.27,190.73,164.64,173.14,185.82,150.18,4.628656,4.982484,3.836583,3.7,4.9,3.8,,4.0,4.3,,0.9000000000000004,-0.5
PB,2505600,Diamante,25029940,EMPG JOSE ANTONIO BARROS,Municipal,63.5,91,100,0.61041,0.915462,1,-,154.56,ND,-,139.63,ND,-,3.452398,-,,3.2,,4.3,4.7,5.0,,-1.5,
PB,2505600,Diamante,25030060,GR MUL ANTONIO BARROS DA SILVA,Municipal,83.1,98.7,99.3,0.839193,0.986953,0.99469,ND,194.39,208.1,ND,172.5,198.28,-,4.810149,5.540518,,4.7,5.5,5.9,6.2,6.4,,-1.5,-0.9000000000000004
PB,2505600,Diamante,25030108,EEEF DR ERNESTO DE SOUSA DINIZ,Estadual,83.9,85.1,100,0.822882,0.856858,1,195.9,199.81,176.03,169.09,188.71,169.29,4.776966,5.208312,4.401404,3.9,4.5,4.4,,4.2,4.5,,0.2999999999999998,-0.09999999999999964
PB,2505709,Dona Inês,25060040,ESCOLA MUNICIPAL DR JOSE DE MELO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.5,5.7,6.0,,,
PB,2505709,Dona Inês,25060090,ESC MUL DO ENS FUND PROFESSORA MARIA FERREIRA DA COSTA OLIVEIRA,Municipal,93.6,-,-,0.946585,-,-,-,-,-,-,-,-,-,-,-,,,,5.9,6.1,6.4,,,
PB,2505709,Dona Inês,25060198,ESC MUL PROFESSORA ANA LUCIA DA SILVA FERNANDES,Municipal,-,-,100,-,-,1,-,-,207.05,-,-,199.99,-,-,5.55157,,,5.6,,,,,,
PB,2505709,Dona Inês,25112406,ESC MUL PROFª LUQUINHA,Municipal,98.5,98.5,100,0.985,0.985,1,217.28,232.62,211.62,195.37,225.18,201.75,5.662799,6.497548,5.670784,5.6,6.4,5.7,5.4,5.7,6.0,0.1999999999999993,0.7000000000000002,-0.2999999999999998
PB,2505808,Duas Estradas,25068083,EEEF FRANCISCO COSTA,Estadual,74,89.4,-,0.732539,0.903286,-,ND,ND,-,ND,ND,-,-,-,-,,,,3.9,4.2,4.6,,,
PB,2505808,Duas Estradas,25068202,EMEF DIVA LIRA DE CARVALHO,Municipal,75,88.9,100,0.746657,0.887466,1,193.28,ND,243.29,181.34,ND,218.99,4.949693,-,6.588628,3.7,,6.6,4.5,4.8,5.1,-0.7999999999999998,,1.5
PB,2505808,Duas Estradas,25115294,EMEF PROFESSORA MARIA DUTRA,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.4,4.7,5.0,,,
PB,2505907,Emas,25025376,EEEIEF PADRE FRANCISCO LOPES,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.8,,,
PB,2505907,Emas,25025406,EMEFM VICENTE NUNES TAVARES,Municipal,81.3,83.7,99.4,0.830828,0.828634,0.993852,196.23,211.22,ND,176.77,188.04,ND,4.9229,5.413878,-,4.1,4.5,,4.7,5.0,5.3,-0.6000000000000005,-0.5,
PB,2505907,Emas,25025597,EMEF UMBELINA ALVES PEREIRA,Municipal,75,88.5,100,0.76114,0.907945,1,194.17,178.13,ND,171.19,171.73,ND,4.782133,4.485844,-,3.6,4.1,,,3.9,4.2,,0.19999999999999973,
PB,2506004,Esperança,25061690,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL JOSEFA ARAUJO PINHEIRO,Municipal,-,-,100,-,-,1,-,-,209.71,-,-,189.14,-,-,5.405061,,,5.4,4.4,4.8,5.1,,,0.3000000000000007
PB,2506004,Esperança,25061704,EMEF OLIMPIA SOUTO,Municipal,-,-,100,-,-,1,-,-,202.87,-,-,194.87,-,-,5.378709,,,5.4,5.4,5.7,6.0,,,-0.5999999999999996
PB,2506004,Esperança,25061712,EMEF JOSE SOUTO,Municipal,91.3,96.7,100,0.913,0.967,1,212.07,212,ND,191.79,196.15,ND,5.498281,5.576218,-,5.0,5.4,,,5.3,5.5,,0.10000000000000053,
PB,2506004,Esperança,25061739,EEEFM IRINEU JOFFILY,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.9,5.2,5.5,,,
PB,2506004,Esperança,25061836,EMEF CICERO JANUARIO DA SILVA,Municipal,97.7,-,100,0.978261,-,1,201.51,-,182.09,182.96,-,169.32,5.136209,-,4.517598,5.0,,4.5,,5.3,5.6,,,-1.0999999999999996
PB,2506004,Esperança,25061844,EMEF HOSANA LOPES MARTINS,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.0,5.3,5.5,,,
PB,2506004,Esperança,25061852,EMEF JOSE LOPES,Municipal,97.4,97.2,100,0.977725,0.974337,1,203.38,207.54,207.1,186.65,190.69,193.66,5.238987,5.391831,5.437434,5.1,5.3,5.4,5.0,5.3,5.6,0.09999999999999964,0.0,-0.1999999999999993
PB,2506004,Esperança,25061860,EMEF ABEL BARBOSA DE SOUSA,Municipal,94.3,-,-,0.947368,-,-,172.24,-,-,164.97,-,-,4.25053,-,-,4.0,,,,4.3,4.6,,,
PB,2506004,Esperança,25061895,EMEF FABRICIO BATISTA DE ARAUJO,Municipal,100,100,100,1,1,1,ND,230.98,217.74,ND,206.31,201.8,-,6.123159,5.788487,,6.1,5.8,5.2,5.5,5.8,,0.5999999999999996,0.0
PB,2506004,Esperança,25061925,EMEF JOVENTINO BATISTA MONTEIRO,Municipal,95.2,96.6,100,0.957212,0.972586,1,217.76,188.32,218.49,192.04,178.76,199.1,5.611414,4.808128,5.753709,5.4,4.7,5.8,4.8,5.1,5.4,0.6000000000000005,-0.39999999999999947,0.39999999999999947
PB,2506004,Esperança,25061933,EMEF MANOEL AGOSTINHO PEREIRA,Municipal,-,100,98.1,-,1,0.986953,-,182.71,189.1,-,164.92,193.69,-,4.44943,5.094468,,4.4,5.0,,,4.7,,,0.2999999999999998
PB,2506004,Esperança,25061968,EMEF SEVERINO ALVES BARBOSA,Municipal,-,100,100,-,1,1,-,214.6,213.8,-,193.36,207.7,-,5.575109,5.820569,,5.6,5.8,6.2,6.4,6.6,,-0.8000000000000007,-0.7999999999999998
PB,2506004,Esperança,25061984,EMEF WELLINGTON VITAL PEREIRA,Municipal,-,98.9,100,-,0.989583,1,-,195.78,188.17,-,180.82,183.19,-,4.987949,4.885811,,4.9,4.9,4.3,4.6,4.9,,0.3000000000000007,0.0
PB,2506004,Esperança,25061992,EMRIEIF MANOEL PEREIRA DA SILVA,Municipal,96.4,99.3,99.2,0.961574,0.990017,0.991308,207.15,198.44,ND,203.94,185.15,ND,5.625297,5.117439,-,5.4,5.1,,4.1,4.3,4.6,1.3000000000000007,0.7999999999999998,
PB,2506004,Esperança,25109723,EMEF DOM MANUEL PALMEIRA DA ROCHA,Municipal,99.1,99.1,100,0.993128,0.994062,1,219.37,240.98,222.01,207.4,226.38,227.96,5.921412,6.678908,6.345612,5.9,6.6,6.3,5.8,6.1,6.3,0.10000000000000053,0.5,0.0
PB,2506004,Esperança,25117467,EEEF FRANCISCO SOUTO NETO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.2,4.5,4.9,,,
PB,2506103,Fagundes,25077090,CMPG NILA FERREIRA,Municipal,85.4,85.1,79.9,0.849793,0.84381,0.795194,ND,187.4,ND,ND,176.46,ND,-,4.748752,-,,4.0,,4.8,5.1,5.4,,-1.0999999999999996,
PB,2506103,Fagundes,25077147,ECI EEFM JOANA EMILIA DA SILVA,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,5.2,5.5,5.8,,,
PB,2506103,Fagundes,25077163,EEEF FREI ALBERTO,Estadual,87.2,92.2,-,0.893304,0.921601,-,ND,198.37,-,ND,190.47,-,-,5.212831,-,,4.8,,4.8,5.1,5.4,,-0.2999999999999998,
PB,2506103,Fagundes,25077414,GR ESC CASSIMIRO FRANCISCO VIEIRA,Municipal,97.2,59.5,-,0.981252,0.573256,-,188.51,169.37,-,179.6,150.09,-,4.827026,3.925214,-,4.7,2.3,,3.7,4.0,4.3,1.0,-1.7000000000000002,
PB,2506103,Fagundes,25077600,GR ESC SEBASTIAO TAVEIRA MACEDO,Municipal,-,85,100,-,0.874199,1,-,ND,ND,-,ND,ND,-,-,-,,,,3.7,4.0,4.4,,,
PB,2506202,Frei Martinho,25041207,EMEF ELIETE SOUZA DE ARAUJO SILVA,Municipal,99.5,100,99.4,0.995728,1,0.991308,203.1,220.22,183.61,200.98,214.65,186.57,5.494189,6.069452,4.860242,5.5,6.1,4.8,5.1,5.3,5.6,0.40000000000000036,0.7999999999999998,-0.7999999999999998
PB,2506251,Gado Bravo,25084208,EMEF JOAQUIM AVELINO,Municipal,96.8,81.5,100,0.96506,0.795121,1,158.46,172.81,188.66,159.25,157.11,170.09,3.883553,4.118499,4.65698,3.7,3.3,4.7,,4.0,4.3,,-0.7000000000000002,0.40000000000000036
PB,2506251,Gado Bravo,25084445,ECI JOAO DA SILVA MONTEIRO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.7,4.0,4.3,,,
PB,2506251,Gado Bravo,25084488,EMEFM PE GODOFREDO JOOSTEN,Municipal,91.5,96.9,100,0.911625,0.973965,1,222.22,201.67,191.9,205.26,191.69,177.53,5.936892,5.29799,4.854085,5.4,5.2,4.9,4.8,5.1,5.4,0.6000000000000005,0.10000000000000053,-0.5
PB,2506251,Gado Bravo,25084496,EMEF JOSE AUGUSTO DO NASCIMENTO,Municipal,97.9,93.3,100,0.985394,0.922317,1,ND,185.53,161.83,ND,168.12,147.14,-,4.561429,3.727684,,4.2,3.7,4.1,4.4,4.7,,-0.20000000000000018,-1.0
PB,2506301,Guarabira,25068423,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL OSMAR DE AQUINO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,3.9,4.2,4.5,,,
PB,2506301,Guarabira,25068644,EEEF ANTENOR NAVARRO,Estadual,90.5,-,-,0.905,-,-,216.39,-,-,202.49,-,-,5.775269,-,-,5.2,,,5.2,5.5,5.7,0.0,,
PB,2506301,Guarabira,25068652,EEEF PROFESSOR ANTONIO BENVINDO,Estadual,87.8,100,-,0.856458,1,-,189.58,188.54,-,195.88,180.94,-,5.143446,4.851963,-,4.4,4.9,,4.4,4.7,5.0,0.0,0.20000000000000018,
PB,2506301,Guarabira,25068660,EEEF DEP GUSTAVO AMORIM,Estadual,95.7,-,-,0.957,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.1,4.5,4.8,,,
PB,2506301,Guarabira,25068695,EEEF DES PEDRO BANDEIRA,Estadual,90,93.3,-,0.889297,0.936346,-,ND,190.03,-,ND,176.3,-,-,4.796034,-,,4.5,,4.5,4.8,5.1,,-0.2999999999999998,
PB,2506301,Guarabira,25068709,EEEF JOHN KENNEDY,Estadual,100,-,-,1,-,-,-,-,-,-,-,-,-,-,-,,,,4.8,5.1,5.4,,,
PB,2506301,Guarabira,25068717,EEEF ABDON MIRANDA,Estadual,-,90,-,-,0.877234,-,-,171.8,-,-,160.49,-,-,4.160679,-,,3.6,,,,3.9,,,
PB,2506301,Guarabira,25068725,EEEM PROFESSOR EDGARDO JULIO,Estadual,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.8,5.1,5.4,,,
PB,2506301,Guarabira,25068733,EEEF JOAO FRANCELINO DA SILVA,Estadual,77.6,81.6,100,0.764746,0.812124,1,ND,178.22,ND,ND,161.76,ND,-,4.306289,-,,3.5,,4.1,4.4,4.7,,-0.9000000000000004,
PB,2506301,Guarabira,25068806,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL MARIA LOURDES DE SOUZA AMORIM,Municipal,94.8,87.2,100,0.945494,0.888105,1,ND,175.28,186.28,ND,170.19,163.41,-,4.403455,4.490105,,3.9,4.5,4.2,4.5,4.9,,-0.6000000000000001,-0.40000000000000036
PB,2506301,Guarabira,25068865,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SAO RAFAEL,Municipal,92.4,94.3,93.4,0.932108,0.945025,0.930864,188.72,ND,ND,179.62,ND,ND,4.831398,-,-,4.5,,,4.5,4.8,5.1,0.0,,
PB,2506301,Guarabira,25068954,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ABILIO CLEMENTINO DE ARRUDA,Municipal,96.2,90.9,-,0.968556,0.869079,-,ND,203.66,-,ND,216.03,-,-,5.778512,-,,5.0,,,,5.3,,,
PB,2506301,Guarabira,25068962,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANALIA PEREIRA DO NASCIMENTO,Municipal,-,-,100,-,-,1,-,-,201.82,-,-,175.6,-,-,5.008307,,,5.0,,,,,,
PB,2506301,Guarabira,25068970,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL EDSON MONTENEGRO DA CUNHA,Municipal,91.3,90.6,100,0.908665,0.905769,1,ND,215.91,199.76,ND,198.7,193.36,-,5.6972,5.291903,,5.2,5.3,4.2,4.5,4.9,,0.7000000000000002,0.39999999999999947
PB,2506301,Guarabira,25069020,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL MARIA EULALIA CANTALICE,Municipal,91.8,89.4,99.2,0.918924,0.881367,0.994481,215.24,234.72,ND,190.76,210.38,ND,5.54005,6.268533,-,5.1,5.5,,4.3,4.6,4.9,0.7999999999999998,0.9000000000000004,
PB,2506301,Guarabira,25069039,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL NAZILDA DA CUNHA MOURA,Municipal,91.6,87.9,98,0.907374,0.881309,0.979524,ND,185.12,204.35,ND,173.19,203.55,-,4.645786,5.564771,,4.1,5.5,4.9,5.2,5.5,,-1.1000000000000005,0.0
PB,2506301,Guarabira,25069063,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SEBASTIAO BEZERRA BASTOS,Municipal,86,79.8,100,0.864326,0.80009,1,ND,ND,206.22,ND,ND,193.59,-,-,5.419367,,,5.4,3.7,4.0,4.3,,,1.1000000000000005
PB,2506301,Guarabira,25069071,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL SERGIO LUIZ DE MELO GOMES,Municipal,88.3,85.6,97.7,0.892297,0.848746,0.973185,192.79,ND,ND,169.16,ND,ND,4.718888,-,-,4.2,,,4.4,4.7,5.1,-0.20000000000000018,,
PB,2506301,Guarabira,25069098,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL AMALIA TEIXEIRA DE CARVALHO,Municipal,86.3,79.4,100,0.855151,0.787268,1,168.07,177.7,186.78,177.89,182.94,180.47,4.405859,4.681456,4.809829,3.8,3.7,4.8,4.6,4.9,5.2,-0.7999999999999998,-1.2000000000000002,-0.40000000000000036
PB,2506301,Guarabira,25069101,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTTAL AMALIA FREIRE DE PONTES,Municipal,94.4,89.2,98.6,0.949447,0.897816,0.988167,187.82,ND,183.04,185.32,ND,177.99,4.917858,-,4.693364,4.7,,4.6,4.6,4.9,5.2,0.10000000000000053,,-0.6000000000000005
PB,2506301,Guarabira,25069110,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FERREIRA DE SOUZA,Municipal,-,90.9,-,-,0.931361,-,-,254.35,-,-,219.76,-,-,6.813697,-,,6.3,,,,6.6,,,
PB,2506301,Guarabira,25069217,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL PAULO BRANDAO CAVALCANTE FILHO,Municipal,91.5,86.4,93.7,0.915284,0.864143,0.938609,228.83,ND,204.93,232.7,ND,204.55,6.561947,-,5.594022,6.0,,5.3,5.4,5.6,5.9,0.5999999999999996,,-0.6000000000000005
PB,2506301,Guarabira,25069225,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTEL RAYMUNDO ASFORA,Municipal,-,87.5,97.6,-,0.864133,0.978485,-,ND,168.73,-,ND,158.73,-,-,4.070091,,,4.0,5.9,6.2,6.4,,,-2.4000000000000004
PB,2506301,Guarabira,25106198,CAIC JOAO DE FARIAS PIMENTEL FILHO,Municipal,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,4.3,4.6,4.9,,,
PB,2506301,Guarabira,25116541,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL JUBERLITA PEREIRA DA COSTA,Municipal,85.5,91.8,95.9,0.856821,0.915972,0.947307,175.02,198.71,171.05,174.84,184.9,159.91,4.483038,5.118046,4.13582,3.8,4.7,3.9,,4.1,4.4,,0.6000000000000005,-0.5000000000000004
PB,2506301,Guarabira,25116568,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO FLORENTINO DA COSTA,Municipal,-,81.1,-,-,0.799985,-,-,188.26,-,-,178.1,-,-,4.794983,-,,3.8,,,,4.1,,,
PB,2506301,Guarabira,25116584,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL EDIVARDO TOSCANO,Municipal,88.4,88.9,94,0.879972,0.899847,0.92502,ND,ND,ND,ND,ND,ND,-,-,-,,,,3.9,4.2,4.5,,,
PB,2506301,Guarabira,25119087,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL RAUL DE FREITAS MOUSINHO,Municipal,92.3,-,-,0.923,-,-,ND,-,-,ND,-,-,-,-,-,,,,4.6,4.9,5.2,,,
PB,2506301,Guarabira,25120255,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL ANTONIO GALDINO GUEDES,Municipal,84.1,77.7,99.2,0.848954,0.781801,0.992374,171.76,205.54,174.12,174.42,195.91,152.92,4.413188,5.448572,4.067317,3.7,4.3,4.0,4.5,4.8,5.1,-0.7999999999999998,-0.5,-1.0999999999999996
