SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,ORIGEM,CATEGORY
PB,2507507.0,João Pessoa,25133560.0,EM ANTONIO NOMINANDO DINIZ,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2507507.0,João Pessoa,25139401.0,EM PROFESSORA ANAYDE BEIRIZ,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2507507.0,João Pessoa,25149806.0,EM JORNALISTA RAIMUNDO NONATO BATISTA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2507507.0,João Pessoa,25258940.0,EM PROFESSOR AFONSO PEREIRA DA SILVA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2507606.0,Juarez Távora,25082272.0,EEEFM DOM ADAUTO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2507606.0,Juarez Távora,25082337.0,EMEF LUIS RIBEIRO COUTINHO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2507705.0,Juazeirinho,25041428.0,ESC MUN ENS FUND SEVERINO MARINHEIRO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2507705.0,Juazeirinho,25041525.0,ECIT DEPUTADO GENIVAL MATIAS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2507705.0,Juazeirinho,25118358.0,EEEFM DEPUTADO PEDRO PASCOAL DE OLIVEIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2507804.0,Junco do Seridó,25038460.0,EMEIEFM SANTO ONOFRE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2507804.0,Junco do Seridó,25038478.0,ECIT EZEQUIEL FERNANDES,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2507804.0,Junco do Seridó,25038648.0,EMEIEF JOSE MARIANO DA NOBREGA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2507903.0,Juripiranga,25088785.0,ECIT TEONAS DA CUNHA CAVALCANTI,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2507903.0,Juripiranga,25088793.0,EEEFM DEMETRIO TOLEDO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2507903.0,Juripiranga,25088912.0,ESC MUN ENS INF E FUND SALVINO JOAO PEREIRA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508000.0,Juru,25034820.0,EEEFM AMERICA FLORENTINO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508000.0,Juru,25034839.0,ECI ARLINDA PESSOA DA SILVA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2508000.0,Juru,25034855.0,EMEIEF CORNELIO DE SOUZA NASCIMENTO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508000.0,Juru,25035231.0,EMEIF POSSIDONIO DA COSTA VERAS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508000.0,Juru,25035398.0,EMEIF POLONORDESTE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508000.0,Juru,25111698.0,EMEIF ANTONIO ALVES DA SILVA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508000.0,Juru,25132105.0,EMEIF DONA ADGINA PIRES RAMOS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2508109.0,Lagoa,25003038.0,EEEFM MONS VALERIANO PEREIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508109.0,Lagoa,25003054.0,ESCOLA CIDADA INTEGRAL ESTADUAL DE ENSINO MEDIO FREI BRUNO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2508109.0,Lagoa,25254928.0,EMEF AMADEU JOSE DE ALMEIDA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2508208.0,Lagoa de Dentro,25069357.0,EEEFM IVAN BICHARA SOBREIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2508208.0,Lagoa de Dentro,25069373.0,EEEFM GETULIO VARGAS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2508208.0,Lagoa de Dentro,25069446.0,EMEIF PROFESSORA ANTONIA COELHO PEREIRA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508208.0,Lagoa de Dentro,25069519.0,EMEF ALFREDO CHAVES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2508307.0,Lagoa Seca,25077759.0,ECIT FRANCISCA MARTINIANO DA ROCHA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2508307.0,Lagoa Seca,25078003.0,EMEIEF JOSE GOMES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508307.0,Lagoa Seca,25078011.0,EMEIEF MACHADO DE ASSIS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508307.0,Lagoa Seca,25118773.0,EMEF IRMAO DAMIAO CLEMENTE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2508307.0,Lagoa Seca,25129031.0,EMEF ISABEL VIEIRA DE ANDRADE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2508406.0,Lastro,25014650.0,INSTITUTO EDUCACIONAL DE ENSINO FUNDAMENTAL RONALDO GONCALVES SARMENTO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508505.0,Livramento,25045059.0,ECI JOAO LELYS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2508505.0,Livramento,25045083.0,EMEF MARIA SALOME DE ALMEIDA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508505.0,Livramento,25118684.0,EMEF MINISTRO ALCIDES CARNEIRO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508505.0,Livramento,25133225.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PREFEITO RIVALDO VILAR DE CARVALHO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2508554.0,Logradouro,25067648.0,E M E I F MANOEL JOAO BARBOSA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508554.0,Logradouro,25067737.0,EEEFM PREF JOSE ANTONIO NEVES,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2508554.0,Logradouro,25067788.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTA MARIA ELOI LEITE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508604.0,Lucena,25098632.0,ECIT IZAURA FALCAO DE CARVALHO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2508604.0,Lucena,25098667.0,EMEFEJA AMERICO FALCAO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508604.0,Lucena,25098683.0,EMEFEJA ANTONIO AURELIO TEIXEIRA DE CARVALHO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508604.0,Lucena,25098756.0,EMEF OTTO ILLI,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508703.0,Mãe d'Água,25020102.0,EEEFM FRANCISCO ROMANO DA SILVEIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2508703.0,Mãe d'Água,25020285.0,EMEF MANOEL NUNES TRINDADE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508802.0,Malta,25014692.0,ECIT DOUTOR ANTONIO FERNANDES MEDEIROS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2508802.0,Malta,25014706.0,EMEIF CON JOAQUIM DE ASSIS FERREIRA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508802.0,Malta,25014757.0,EMEIEF BOILEAU DANTAS WANDERLEY,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25086901.0,ECI RUI CARNEIRO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2508901.0,Mamanguape,25086910.0,EEEF PROF ANTONIO GARCEZ,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25086928.0,EEEFM PROFESSOR LUIZ APRIGIO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2508901.0,Mamanguape,25086936.0,EEEF II E EJA UMBELINA GARCEZ,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2508901.0,Mamanguape,25086979.0,ESCOLA MUNICIPAL DE EF ANA CAVALCANTE DE ALBUQUERQUE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25087150.0,EMEF IRACEMA SOARES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25087614.0,ESCOLA MUNICIPAL DE EF CLEA MARIA BEZERRA BARBOSA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25087657.0,EEEF ANTONIO PINTO BARBALHO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25087665.0,EEEF DR JOSE A DA TRINDADE,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25103237.0,EMEF DR ADAILTON COELHO DA COSTA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25105620.0,ESCOLA MUNICIPAL DE EF MANOEL FERNANDES DE LIMA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25113585.0,ESCOLA MUNICIPAL DE EF CEL JOSE CASTOR DO REGO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25116800.0,EMEF MARIA LUCIA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25119192.0,EMEF MIGUEL TOMAZ SOARES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2508901.0,Mamanguape,25122533.0,ECI EEFM DOUTOR GUSTAVO FERNANDES DE LIMA SOBRINHO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509008.0,Manaíra,25035436.0,EEEFM PROFESSOR CICERO RABELO NOGUEIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509008.0,Manaíra,25035444.0,EEEF PROFESSORA ANTONIA DINIZ MAIA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509008.0,Manaíra,25035452.0,EEEF SEBASTIANA DINO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509008.0,Manaíra,25035754.0,EMEF SEBASTIANA DINO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509008.0,Manaíra,25035967.0,EMEF PROFESSOR CICERO RABELO NOGUEIRA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509008.0,Manaíra,25036017.0,ECI EEFM MONSENHOR SEBASTIAO RABELO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509057.0,Marcação,25088068.0,ESCOLA CIDADA INTEGRAL INDIO ANTONIO SINESIO DA SILVA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509057.0,Marcação,25088483.0,EMEF PROFª EMILIA GOMES DA SILVA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509057.0,Marcação,25120760.0,EEIEFM CACIQUE INIGUACU,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509057.0,Marcação,25128809.0,EEIEF INDIO PEDRO MAXIMO DE LIMA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509107.0,Mari,25088939.0,EMEIEF PROFESSORA MARIA DAS NEVES DE PAULA ARRUDA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509107.0,Mari,25088971.0,EEEF LUIZ MARIA DE FRANCA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509107.0,Mari,25089013.0,ECIT JOSE PAULO DE FRANCA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509107.0,Mari,25089072.0,EMEF PREFEITO EPITACIO DANTAS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509107.0,Mari,25114972.0,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL E ENSINO FUNDAMENTAL TIRADENTES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509107.0,Mari,25131478.0,EMEF EDMILSOM BALTAZAR DE MENDONCA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509107.0,Mari,25265920.0,EMEF PROFESSOR JOSE HONORIO FILHO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509156.0,Marizópolis,25019538.0,ECIT ESTADUAL DOUTOR SILVA MARIZ,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509156.0,Marizópolis,25019554.0,ESC MUL PE JULIA MARIA DE CARVALHO SILVA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509156.0,Marizópolis,25019562.0,INST JOAQUINA DE PAIVA GADELHA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509156.0,Marizópolis,25125133.0,EMEIF VEREADOR JOAO GONCALVES DE SOUSA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509206.0,Massaranduba,25078135.0,ECI EEFM MARIA ZECA SOUZA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509206.0,Massaranduba,25078143.0,EEEFM EVERALDO AGRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509206.0,Massaranduba,25078178.0,EMEIEF ANA DA SILVA MEIRA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509206.0,Massaranduba,25078348.0,EMEF SUZETE DIAS CORREIA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509305.0,Mataraca,25087711.0,EMEFM CONEGO JOSE VITAL RIBEIRO BESSA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509305.0,Mataraca,25087738.0,ECI PEDRO POTI,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509339.0,Matinhas,25063359.0,EEEFM DESEMBARGADOR ARTHUR VIRGINIO DE MOURA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509339.0,Matinhas,25063405.0,ECIT POETA MARIO VIEIRA DA SILVA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509339.0,Matinhas,25146408.0,EMEIF ASCENDINO MOURA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509370.0,Mato Grosso,25002457.0,ECIEEM JOSE SERAFIM DE LIMA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509370.0,Mato Grosso,25109537.0,ESC MUL MARIA DE LOURDES DE LIMA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509396.0,Maturéia,25038060.0,EMEF MARIA TAMARA SOUZA DO NASCIMENTO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509404.0,Mogeiro,25082493.0,ECIT OTAVIA SILVEIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509404.0,Mogeiro,25082736.0,EMEIEF JOAO VICENTE DE BRITO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509404.0,Mogeiro,25116460.0,EEEF JOAO HYBERNON DA SILVA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509404.0,Mogeiro,25123335.0,EMEF IRACI RODRIGUES DE FARIAS MELO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509503.0,Montadas,25062077.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ERASMO DE ARAUJO SOUZA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509602.0,Monte Horebe,25009559.0,EEEFM BONIFACIO SARAIVA DE MOURA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509602.0,Monte Horebe,25009664.0,EMEIF JOAQUIM BARBOSA DOS SANTOS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509602.0,Monte Horebe,25104039.0,EMEIF JOSE DIAS GUARITA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509701.0,Monteiro,25045342.0,ESCOLA MUNICIPAL TIRADENTES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509701.0,Monteiro,25045377.0,ECIT JOSE LEITE DE SOUSA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509701.0,Monteiro,25045490.0,EEEF SANTA FILOMENA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509701.0,Monteiro,25045555.0,EEEF MIGUEL SANTA CRUZ,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509701.0,Monteiro,25046080.0,EMEF II BENTO TENORIO DE SOUSA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25046349.0,EMEIEF TOBIAS REMIGIO GOMES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509701.0,Monteiro,25102168.0,EMEIEF LAURA LOPES FRAZAO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509701.0,Monteiro,25115359.0,EEEFM JOAO DE OLIVEIRA CHAVES,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509701.0,Monteiro,25122118.0,EMEF PROFª ADALICE REMIGIO GOMES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509701.0,Monteiro,25122142.0,EMEF II PROFª MARIA DO SOCORRO ARAGAO LIBERAL,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25129244.0,EMEF PROFESSORA MARIA LAURICEIA FREITAS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509701.0,Monteiro,25133969.0,EMEF LAURA ALVES DE SOUSA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509800.0,Mulungu,25069640.0,COL MUL LUIS GALDINO SALES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509800.0,Mulungu,25069659.0,ESC DE 1 GRAU MANOEL G DE SOUZA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509800.0,Mulungu,25069675.0,ECI EEFM MAJOR ANTONIO DE AQUINO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509800.0,Mulungu,25069683.0,EEEF JARDILINA CRUZ PEREIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2509800.0,Mulungu,25069721.0,EEEF D AMARO BELTRAO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509909.0,Natuba,25084526.0,ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2509909.0,Natuba,25084542.0,EEEF DR CARLOS PESSOA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2509909.0,Natuba,25114417.0,EMEF AVANI TERESINHA DOS SANTOS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25121235.0,EMEIF SALVADOR RAMOS DA SILVA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510006.0,Nazarezinho,25014951.0,ECIEEM FRANCISCO AUGUSTO CAMPOS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510006.0,Nazarezinho,25014960.0,EEEF MANOEL MENDES,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510006.0,Nazarezinho,25115197.0,EMEF MARIA DO CARMO PEDROZA MENDES,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056620.0,ECI EEFM JOSE ROLDERICK DE OLIVEIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510105.0,Nova Floresta,25056735.0,EMEF PAPA PAULO VI,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510204.0,Nova Olinda,25025619.0,EMEF GENESIO PINTO RAMALHO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510204.0,Nova Olinda,25025635.0,ECIT JOAO LEITE NETO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2510204.0,Nova Olinda,25025767.0,EMEIF MARIA DIONISIA DE SOUSA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510303.0,Nova Palmeira,25042335.0,EEEF DE NOVA PALMEIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510303.0,Nova Palmeira,25042351.0,ECI ANTONIO COELHO DANTAS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510303.0,Nova Palmeira,25042475.0,EMEF IRAN COELHO DANTAS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510402.0,Olho d'Água,25025830.0,ECI EEM ANTONIO AVELINO DE ALMEIDA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2510402.0,Olho d'Água,25026143.0,EMEF MANOEL PROCOPIO DE ARAUJO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510402.0,Olho d'Água,25240927.0,EMEF RAQUEL MINERVINO DE CARVALHO,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510501.0,Olivedos,25056778.0,COL MUL MONSENHOR STANISLAU,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510600.0,Ouro Velho,25046756.0,EMEFM JACINTO DANTAS,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510600.0,Ouro Velho,25046764.0,EEEFM NOSSA SRA DAS GRACAS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510659.0,Parari,25047469.0,EEEFM JAIRO AIRES CALUETE,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510709.0,Passagem,25020358.0,EMEF CARLOS MONTEIRO DE OLIVEIRA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020650.0,EEEF CAIC DR ROMERO ABDON Q DA NOBREGA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2510808.0,Patos,25020854.0,ECI DOUTOR DIONISIO DA COSTA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510808.0,Patos,25020862.0,EEEFM DOM FERNANDO GOMES,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020870.0,EEEF EGMAR LONGO DE ARAUJO MELO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020900.0,EEEFM ANTONIA ARAUJO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2510808.0,Patos,25020927.0,ECI AUZENIR LACERDA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510808.0,Patos,25020935.0,ECI MONSENHOR MANOEL VIEIRA,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & MEDIO
PB,2510808.0,Patos,25020960.0,EEEF CORIOLANO DE MEDEIROS,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2510808.0,Patos,25020978.0,EEEF PROFA MARIA NUNES,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510808.0,Patos,25020986.0,EEEF RIO BRANCO,Estadual,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS & MEDIO
PB,2510808.0,Patos,25021087.0,EMEF ARISTIDES HAMAD TIMENE,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
PB,2510808.0,Patos,25021311.0,EMEF MONSENHOR MANOEL VIEIRA,Municipal,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos INICIAIS
