SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,ID_ESCOLA,NO_ESCOLA,REDE,IDEB_SCORE,ORIGEM,CATEGORY
PB,2509404.0,Mogeiro,25123335.0,EMEF IRACI RODRIGUES DE FARIAS MELO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509503.0,Montadas,25062077.0,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ERASMO DE ARAUJO SOUZA,Municipal,5.325,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509602.0,Monte Horebe,25009559.0,EEEFM BONIFACIO SARAIVA DE MOURA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509602.0,Monte Horebe,25009664.0,EMEIF JOAQUIM BARBOSA DOS SANTOS,Municipal,4.755167,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509602.0,Monte Horebe,25104039.0,EMEIF JOSE DIAS GUARITA,Municipal,3.934,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509701.0,Monteiro,25045342.0,ESCOLA MUNICIPAL TIRADENTES,Municipal,5.480833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509701.0,Monteiro,25045377.0,ECIT JOSE LEITE DE SOUSA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25045490.0,EEEF SANTA FILOMENA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25045555.0,EEEF MIGUEL SANTA CRUZ,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25046080.0,EMEF II BENTO TENORIO DE SOUSA,Municipal,4.412667,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25046349.0,EMEIEF TOBIAS REMIGIO GOMES,Municipal,5.258333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509701.0,Monteiro,25102168.0,EMEIEF LAURA LOPES FRAZAO,Municipal,4.623167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509701.0,Monteiro,25115359.0,EEEFM JOAO DE OLIVEIRA CHAVES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25122118.0,EMEF PROFª ADALICE REMIGIO GOMES,Municipal,4.061833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509701.0,Monteiro,25122142.0,EMEF II PROFª MARIA DO SOCORRO ARAGAO LIBERAL,Municipal,4.753167,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509701.0,Monteiro,25129244.0,EMEF PROFESSORA MARIA LAURICEIA FREITAS,Municipal,4.716333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509701.0,Monteiro,25133969.0,EMEF LAURA ALVES DE SOUSA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509800.0,Mulungu,25069640.0,COL MUL LUIS GALDINO SALES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509800.0,Mulungu,25069659.0,ESC DE 1 GRAU MANOEL G DE SOUZA,Municipal,4.801,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509800.0,Mulungu,25069675.0,ECI EEFM MAJOR ANTONIO DE AQUINO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509800.0,Mulungu,25069683.0,EEEF JARDILINA CRUZ PEREIRA,Estadual,3.412667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509800.0,Mulungu,25069721.0,EEEF D AMARO BELTRAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2509909.0,Natuba,25084526.0,ECIT FRANCISCO DE ALBUQUERQUE MONTENEGRO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25084542.0,EEEF DR CARLOS PESSOA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25114417.0,EMEF AVANI TERESINHA DOS SANTOS,Municipal,4.0855,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2509909.0,Natuba,25121235.0,EMEIF SALVADOR RAMOS DA SILVA,Municipal,3.955667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510006.0,Nazarezinho,25014951.0,ECIEEM FRANCISCO AUGUSTO CAMPOS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510006.0,Nazarezinho,25014960.0,EEEF MANOEL MENDES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510006.0,Nazarezinho,25115197.0,EMEF MARIA DO CARMO PEDROZA MENDES,Municipal,4.553167,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510105.0,Nova Floresta,25056620.0,ECI EEFM JOSE ROLDERICK DE OLIVEIRA,Estadual,4.843167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510105.0,Nova Floresta,25056735.0,EMEF PAPA PAULO VI,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510204.0,Nova Olinda,25025619.0,EMEF GENESIO PINTO RAMALHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510204.0,Nova Olinda,25025635.0,ECIT JOAO LEITE NETO,Estadual,4.594167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2510204.0,Nova Olinda,25025767.0,EMEIF MARIA DIONISIA DE SOUSA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510303.0,Nova Palmeira,25042335.0,EEEF DE NOVA PALMEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510303.0,Nova Palmeira,25042351.0,ECI ANTONIO COELHO DANTAS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510303.0,Nova Palmeira,25042475.0,EMEF IRAN COELHO DANTAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510402.0,Olho d'Água,25025830.0,ECI EEM ANTONIO AVELINO DE ALMEIDA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510402.0,Olho d'Água,25026143.0,EMEF MANOEL PROCOPIO DE ARAUJO,Municipal,4.113667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510402.0,Olho d'Água,25240927.0,EMEF RAQUEL MINERVINO DE CARVALHO,Municipal,3.8475,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510501.0,Olivedos,25056778.0,COL MUL MONSENHOR STANISLAU,Municipal,4.8935,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510600.0,Ouro Velho,25046756.0,EMEFM JACINTO DANTAS,Municipal,4.657667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510600.0,Ouro Velho,25046764.0,EEEFM NOSSA SRA DAS GRACAS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510659.0,Parari,25047469.0,EEEFM JAIRO AIRES CALUETE,Estadual,4.593167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510709.0,Passagem,25020358.0,EMEF CARLOS MONTEIRO DE OLIVEIRA,Municipal,5.024667,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020650.0,EEEF CAIC DR ROMERO ABDON Q DA NOBREGA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020854.0,ECI DOUTOR DIONISIO DA COSTA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020862.0,EEEFM DOM FERNANDO GOMES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020870.0,EEEF EGMAR LONGO DE ARAUJO MELO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020900.0,EEEFM ANTONIA ARAUJO,Estadual,4.546333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510808.0,Patos,25020927.0,ECI AUZENIR LACERDA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020935.0,ECI MONSENHOR MANOEL VIEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020960.0,EEEF CORIOLANO DE MEDEIROS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25020978.0,EEEF PROFA MARIA NUNES,Estadual,5.189167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510808.0,Patos,25020986.0,EEEF RIO BRANCO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021087.0,EMEF ARISTIDES HAMAD TIMENE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021311.0,EMEF MONSENHOR MANOEL VIEIRA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021320.0,EMEF PROFESSOR MANOEL DE SOUSA OLIVEIRA,Municipal,3.97,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021427.0,ENE D EXPEDITO E DE OLIVEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021540.0,EMEF ANAIZA LUIZ CALIXTO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021567.0,CIEP III DR FIRMINO AYRES LEITE E OTTO DE S QUINHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021621.0,EMEF JOAO RODRIGUES DE AMORIM,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021672.0,EMEF ALIRIO MEIRA WANDERLEY,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021680.0,EMEF ZEFINHA MOTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021745.0,CIEP I DR JOSE GENUINO-NAPOLEAO NOBREGA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25021869.0,INST DR JOAO TAVARES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25022032.0,EMEF JOSE PERMINIO WANDERLEY,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510808.0,Patos,25102669.0,INST EDUC DR DIONISIO COSTA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25103563.0,EEEFM PROFESSOR JOSE GOMES ALVES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510808.0,Patos,25130870.0,EMEF SADY E AGABA,Municipal,4.854167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510907.0,Paulista,25015320.0,ECIT FRANCISCO DE SA CAVALCANTE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510907.0,Paulista,25015575.0,EMEF JOSE JERONIMO NETO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510907.0,Paulista,25015648.0,EMEF PEDRO MARQUES DE MEDEIROS,Municipal,5.215833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510907.0,Paulista,25015796.0,EMEF OTACILIO TOME,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2510907.0,Paulista,25115219.0,EEEF PROFESSORA MARGARIDA MEDEIROS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2510907.0,Paulista,25248928.0,EMEF CANDIDO DE ASSIS QUEIROGA,Municipal,5.2275,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511004.0,Pedra Branca,25031481.0,ECI EEM JOAO DE SOUSA PRIMO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511004.0,Pedra Branca,25031511.0,EEEF MEDIO E EJA RAIMUNDO EPAMINONDAS DE SOUSA,Estadual,4.633667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511004.0,Pedra Branca,25031600.0,ESCOLA MUNICIPAL DE EDUCACAO BASICA PROFESSORA LAURA DE SOUSA OLIVEIRA,Municipal,4.106833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511103.0,Pedra Lavrada,25042661.0,ECI GRACILIANO FONTINI LORDAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511103.0,Pedra Lavrada,25042726.0,EMEF SANTA ANA DE ALBUQUERQUE,Municipal,4.732,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511103.0,Pedra Lavrada,25042998.0,EMEF Mª ELENITA VASCONCELOS CARVALHO,Municipal,5.192833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100670.0,COL MUL WALDECYR C DE ARAUJO PEREIRA,Municipal,4.5755,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100696.0,ECI JOAO URSULO,Estadual,5.037,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100807.0,ESCOLA MUNICIPAL JACIRA DE SOUZA CESAR,Municipal,4.486667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100920.0,GR ESC MUL JOAQUIM FERREIRA BARROS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25100998.0,ESCOLA MUNICIPAL EPITACIO PESSOA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511202.0,Pedras de Fogo,25111957.0,ESC MUNICIPAL DE ENSINO FUNDAMENTAL EDGAR GUEDES DA SILVA,Municipal,4.426333,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25117521.0,EEEFM PROF GETULIO CESAR RODRIGUES GUEDES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511202.0,Pedras de Fogo,25128728.0,EMEF ANTONIO FRANCISCO DA SILVA,Municipal,4.4655,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026259.0,EEEFM BEATRIZ LOUREIRO LOPES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026402.0,EEEIEF ADEMAR LEITE,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026410.0,EEEF MARIA NAZARE REMIGIO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026550.0,EMEIF MARIA DE LOURDES PAULINO,Municipal,4.236667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511301.0,Piancó,25026682.0,EMEIF PEDRO INOCENCIO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026801.0,EMEIF LUCIANO FREIRE DE FARIAS,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25026909.0,EMEIF LUIZ DE CALDAS SOBRINHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511301.0,Piancó,25027026.0,ECIT ESTADUAL SANTO ANTONIO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511301.0,Piancó,25117157.0,EMEIF OTILIA DE FIGUEIREDO COSTA,Municipal,3.9825,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511400.0,Picuí,25043188.0,EMEF ANA MARIA GOMES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25043277.0,ECIT ESTADUAL PROFESSOR LORDAO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511400.0,Picuí,25043340.0,EMEF SEVERINO RAMOS DA NOBREGA,Municipal,4.602167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511400.0,Picuí,25043560.0,EMEF TERTULIANO PEREIRA DE ARAUJO,Municipal,4.523,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511400.0,Picuí,25043706.0,EMEF JOAO BELO ALVES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511400.0,Picuí,25043820.0,EMEF MACARIO ZULMIRO DA SILVA,Municipal,4.141667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511400.0,Picuí,25115723.0,EEEFM FELIPE TIAGO GOMES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511509.0,Pilar,25089250.0,ECI EEM JOSE LINS DO REGO,Estadual,4.5385,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511509.0,Pilar,25089323.0,EMEIF PROFª MARIA TEREZA DA CONCEICAO,Municipal,4.801333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511509.0,Pilar,25089471.0,EMEIEF VIRGINIO VELOSO BORGES,Municipal,4.308833,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511608.0,Pilões,25065726.0,ECI EEFM ANTONIETA CORREIA DE MENEZES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25065742.0,EEEF DOM SANTINO COUTINHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511608.0,Pilões,25118927.0,EMEF 2 FASE VEREADORA NEUSA PEREIRA DA SILVA,Municipal,3.9665,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511707.0,Pilõezinhos,25070088.0,EEEFM SILVIO PORTO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511707.0,Pilõezinhos,25070207.0,EMEF PE GERALDO DA SILVA PINTO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511707.0,Pilõezinhos,25127438.0,EMEF MARLENE ALVES MENDES,Municipal,3.874167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511806.0,Pirpirituba,25070290.0,EEEF MONS WALFREDO LEAL,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511806.0,Pirpirituba,25070312.0,ECI AUGUSTO DE ALMEIDA,Estadual,3.969167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511806.0,Pirpirituba,25070436.0,EMEF DEPUTADO HUMBERTO LUCENA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101072.0,EEEFM DR JOAO GONCALVES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101099.0,ECIT DURVAL GUEDES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101161.0,EMEF REGINALDO CLAUDINO SALES,Municipal,4.117167,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25101242.0,EMEF ANTONIO LOURENCO DE BARROS,Municipal,5.098667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511905.0,Pitimbu,25101250.0,EMEF LEONOR FREIRE TAVARES,Municipal,4.400667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2511905.0,Pitimbu,25101285.0,EMEF MARIA TAVARES FREIRE,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2511905.0,Pitimbu,25104543.0,EMEF ANTONIO GOMES COUTINHO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512002.0,Pocinhos,25057073.0,COLEGIO MUNICIPAL PADRE GALVAO,Municipal,4.718667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512002.0,Pocinhos,25057146.0,ECI EEM ANTONIO GALDINO FILHO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512002.0,Pocinhos,25057499.0,EMEF MARIA DA GUIA SALES,Municipal,4.262667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512002.0,Pocinhos,25057774.0,EMEF CASTRO ALVES,Municipal,4.721167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512036.0,Poço Dantas,25012940.0,ECI EEM JOSE NILSON SANTIAGO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512036.0,Poço Dantas,25013297.0,EMEIF JOSE PEREIRA DE QUEIROZ,Municipal,4.634333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512036.0,Poço Dantas,25013360.0,EMEIF AGRIMAR PEIXOTO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512036.0,Poço Dantas,25013645.0,EMEIFM ROSA DIAS DO NASCIMENTO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512077.0,Poço de José de Moura,25005812.0,EMEIF MANOEL CLEMENTINO NETO,Municipal,4.451333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512077.0,Poço de José de Moura,25005995.0,ECI PROFESSORA FRANCISCA FONSECA MATIAS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512077.0,Poço de José de Moura,25006010.0,EMEIF PROFESSOR FRANCISCO CASSIANO SOBRINHO,Municipal,4.5365,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512101.0,Pombal,25015869.0,ECITEEFM MONSENHOR VICENTE FREITAS,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512101.0,Pombal,25015885.0,EEEFM JOAO DA MATA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25015893.0,EEEFM ARRUDA CAMARA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25016032.0,EEEF AMELIA MARIA DA LUZ,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512101.0,Pombal,25016440.0,EMEF PROFESSOR NEWTON SEIXAS,Municipal,4.7345,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512101.0,Pombal,25113801.0,EMEF DECISAO,Municipal,5.020167,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512101.0,Pombal,25118560.0,EEEFM JOANA IVONILDES BANDEIRA,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512101.0,Pombal,25118668.0,EMEF NOSSA SENHORA DO ROSARIO,Municipal,5.8565,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512200.0,Prata,25046950.0,ECIT FRANCISCO DE ASSIS GONZAGA,Estadual,5.3975,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512200.0,Prata,25046985.0,EMEIF PROFª MARIA DE LOURDES NUNES DE MENEZES,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25036297.0,EEEIF PROFESSORA IRACEMA MARQUES DE LIMA,Estadual,4.535667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512309.0,Princesa Isabel,25036300.0,EEEFN GAMA E MELO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512309.0,Princesa Isabel,25036335.0,ECI NOSSA SENHORA DO BOM CONSELHO,Estadual,5.056667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512309.0,Princesa Isabel,25036343.0,EEEFM MINISTRO ALCIDES VIEIRA CARNEIRO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25036840.0,GRUPO ESCOLAR JOSE CABOCLO DA SILVA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25036912.0,EMEF ACADEMICO JOSE SEVERIANO DINIZ,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25037021.0,EMEF PROFESSORA MARIA DO SOCORRO,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512309.0,Princesa Isabel,25037099.0,EMEF CARLOS ALBERTO MEDEIROS DUARTE SOBREIRA,Municipal,5.600667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512408.0,Puxinanã,25078550.0,ECI PLINIO LEMOS,Estadual,5.011667,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512408.0,Puxinanã,25078569.0,EEEF SEVERIANO PEDRO DO NASCIMENTO,Estadual,5.1395,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512408.0,Puxinanã,25078577.0,EEEFM CONEGO ANTONIO GALDINO,Estadual,4.759333,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS & Anos FINAIS
PB,2512408.0,Puxinanã,25078607.0,ESC MUL MARIZETE RAPOSO NASCIMENTO,Municipal,5.1835,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512408.0,Puxinanã,25111205.0,ESC TEC AGRICOLA JOAQUIM L DE QUEIROZ,Municipal,4.798333,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512507.0,Queimadas,25078992.0,ECIT FRANCISCO ERNESTO DO REGO,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
PB,2512507.0,Queimadas,25079115.0,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MEDIO E EJA JOSE TAVARES,Estadual,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS & Anos FINAIS
PB,2512507.0,Queimadas,25079298.0,EMEIF PROFESSOR JOSE MIRANDA,Municipal,-,IDEB_ANOS_FINAIS_PB,Anos FINAIS
